Operacao;HotelId;Pais;Estado;Cidade;Hotel;Endereco;Bairro;Cep;Telefone;Email;Site;Latitude;Longitude;ISS;TaxaTur;TaxaSer;Cafe;Amenidades;Estrelas;Foto;Ativo;Status;geocode_end
;6337E75A-9E26-40BE-A4C6-4DE3A2347C96;Brasil;São Paulo;São José dos Campos;Ibis Sao Jose dos Campos - Dutra;Cidade Jardim, N 101;Jardim Satelite;12231000;;;;-23.21422;-45.89149;;;;N;;0;;S;;Brasil,São Paulo,São José dos Campos,Ibis Sao Jose dos Campos - Dutra,Cidade Jardim, N 101,Jardim Satelite,12231000
;6CF2B48E-D413-4863-8A42-524F48132EA6;Brasil;São Paulo;São José dos Campos;Intevale Othon Travel - Sjk/sp;R Lupercio Antonio dos Santos;Vila Sanches;12245037;;;;-23.20218;-45.88641;;;;N;;0;;S;;Brasil,São Paulo,São José dos Campos,Intevale Othon Travel - Sjk/sp,R Lupercio Antonio dos Santos,Vila Sanches,12245037
;3C944DA1-3184-421E-BEAE-5547C42E0C0C;Brasil;São Paulo;São José dos Campos;Mondrian Suite Hotel;Rua do Aruana;Parque Residencial Aquari;12246250;;;;-23.21495;-45.90718;;;;N;;0;;S;;Brasil,São Paulo,São José dos Campos,Mondrian Suite Hotel,Rua do Aruana,Parque Residencial Aquari,12246250
;86742B21-EE58-4BC8-8F85-5D2F94ADA6E6;Brasil;São Paulo;São José dos Campos;Carlton Plaza Hotel Sao Jose Dos Campos;Rua Presidente Bernardes, 73;Jardim Paulista;12216130;;;;-23.18908;-45.87918;;;;N;;0;;S;;Brasil,São Paulo,São José dos Campos,Carlton Plaza Hotel Sao Jose Dos Campos,Rua Presidente Bernardes, 73,Jardim Paulista,12216130
;3856FB9A-EB8E-4E61-AFB4-6A60774B7C55;Brasil;São Paulo;São José dos Campos;Othon Travel Intervale;Rua Lupercio Antonio dos  Santos;Vila Bethania;12245521;;;;-23.20218;-45.88641;;;;N;;0;;S;;Brasil,São Paulo,São José dos Campos,Othon Travel Intervale,Rua Lupercio Antonio dos  Santos,Vila Bethania,12245521
;33C8BED1-238D-4626-82E6-711247CC08C6;Brasil;São Paulo;São José dos Campos;Golden Tulip Sao Jose dos Campos;Avenida Sao Joao, 2200;Jardim das Colinas;12242970;;;;-23.20393;-45.90977;;;;N;;0;;S;;Brasil,São Paulo,São José dos Campos,Golden Tulip Sao Jose dos Campos,Avenida Sao Joao, 2200,Jardim das Colinas,12242970
;54130EEE-DE55-49DF-9FEE-7F2CD5D32657;Brasil;São Paulo;São José dos Campos;Novotel Sao Jose dos Campos;Avenida Doutor Nelson D'avila;Jardim Sao Dimas;12245031;;;;-23.20059;-45.88564;;;;N;;0;;S;;Brasil,São Paulo,São José dos Campos,Novotel Sao Jose dos Campos,Avenida Doutor Nelson D'avila,Jardim Sao Dimas,12245031
;FE78912B-339E-453E-97C8-8140B50AA4D8;Brasil;São Paulo;São José dos Campos;B&b Hotels Sao Jose dos Campos;Rua Lupercio Antonio dos Santos, 31;Vila Sanches;12245521;;;;-23.20218;-45.88641;;;;N;;0;;S;;Brasil,São Paulo,São José dos Campos,B&b Hotels Sao Jose dos Campos,Rua Lupercio Antonio dos Santos, 31,Vila Sanches,12245521
;781C1275-807A-4E1A-BD6E-8C38B429E710;Brasil;São Paulo;São José dos Campos;Polo Hotel;Rua Republica De Israel, 60;;;;;;-23.20098;-45.88297;;;;N;;0;;S;;Brasil,São Paulo,São José dos Campos,Polo Hotel,Rua Republica De Israel, 60,,        
;90F5F870-9773-4E7E-BC1E-91D8B287314E;Brasil;São Paulo;São José dos Campos;Modena I;Avenida Doutor Nelson D'avila;Jardim Sao Dimas;12245030;;;;-23.19699;-45.88598;;;;N;;0;;S;;Brasil,São Paulo,São José dos Campos,Modena I,Avenida Doutor Nelson D'avila,Jardim Sao Dimas,12245030
;226DEF1E-BF40-4988-BDFA-94B61217F853;Brasil;São Paulo;São José dos Campos;Hotel Urupema;Av.nove de  Julho, N1037;Jardim Apolo;12240001;;;;-23.2021;-45.89623;;;;N;;0;;S;;Brasil,São Paulo,São José dos Campos,Hotel Urupema,Av.nove de  Julho, N1037,Jardim Apolo,12240001
;456AA30C-0DC6-41D5-8903-976C4C05E58A;Brasil;São Paulo;São José dos Campos;Monreale Plus Sao Jose dos Campos;Av. Engenheiro Francisco Jose Longo, 511;Jardim Sao Dimas;12245001;;;;-23.19748;-45.8893;;;;N;;0;;S;;Brasil,São Paulo,São José dos Campos,Monreale Plus Sao Jose dos Campos,Av. Engenheiro Francisco Jose Longo, 511,Jardim Sao Dimas,12245001
;630943D0-9245-428C-B68D-9AA9837597D4;Brasil;São Paulo;São José dos Campos;Ibis Sao Jose dos Campos Dutra;Avenida Cidade Jardim;Jardim Satelite;12231675;;;;-23.21422;-45.89149;;;;N;;0;;S;;Brasil,São Paulo,São José dos Campos,Ibis Sao Jose dos Campos Dutra,Avenida Cidade Jardim,Jardim Satelite,12231675
;39FE099E-7475-4E7A-AD95-A1B64F3D79D2;Brasil;São Paulo;São José dos Campos;San Diego Suites Sao Jose dos Campos;Avenida Doutor Nelson D'avila - Lado Impar;Jardim Sao Dimas;12245030;;;;-23.2028;-45.88478;;;;N;;0;;S;;Brasil,São Paulo,São José dos Campos,San Diego Suites Sao Jose dos Campos,Avenida Doutor Nelson D'avila - Lado Impar,Jardim Sao Dimas,12245030
;B3843DDB-4098-4527-93F3-A1D634FFAD4D;Brasil;São Paulo;São José dos Campos;Hotel Di Giulio (astron);Deputado Benedito Matarazzo;Tatetuba;12220610;;;;-23.18465;-45.85172;;;;N;;0;;S;;Brasil,São Paulo,São José dos Campos,Hotel Di Giulio (astron),Deputado Benedito Matarazzo,Tatetuba,12220610
;72B52D9B-44CA-4634-A020-A86E2EBCD2CB;Brasil;São Paulo;São José dos Campos;San Marino Hotel;Av Cassiano Ricardo, 2050;Jardim das Industrias;;;;;-23.22991;-45.91289;;;;N;;0;;S;;Brasil,São Paulo,São José dos Campos,San Marino Hotel,Av Cassiano Ricardo, 2050,Jardim das Industrias,        
;4CD1B66B-B9DA-4FDF-B2C8-AD9445AB80B7;Brasil;São Paulo;São José dos Campos;Blanco Palace Hotel;Av. Pedro Friggi, N 401;Vista Verde;12223430;;;;-23.17839;-45.83479;;;;N;;0;;S;;Brasil,São Paulo,São José dos Campos,Blanco Palace Hotel,Av. Pedro Friggi, N 401,Vista Verde,12223430
;C55DA392-8B17-476D-A6A5-B23D0EA704E3;Brasil;São Paulo;São José dos Campos;Ibis Sao Jose Dos Campos Colinas;Avenida Jorge Zarur, 81 Torre I;Vila Ema;;;anasilva@kontik.com.br;;-23.20574;-45.90536;;;;N;;0;;S;;Brasil,São Paulo,São José dos Campos,Ibis Sao Jose Dos Campos Colinas,Avenida Jorge Zarur, 81 Torre I,Vila Ema,        
;77F907F9-FA73-42FD-8FC3-C7CC7EE0BC81;Brasil;São Paulo;São José dos Campos;Polo Hotel;Rua Republica de Israel, 60;Jardim Oswaldo Cruz;12216620;;;;-23.20098;-45.88297;;;;N;;0;;S;;Brasil,São Paulo,São José dos Campos,Polo Hotel,Rua Republica de Israel, 60,Jardim Oswaldo Cruz,12216620
;B1EBC933-DA04-48C0-821F-CA6DA62EF83F;Brasil;São Paulo;São José dos Campos;Hotel Ema Palace;Rua Jorge Barbosa Moreira,70;Vila Ema;12243070;;;;-23.20342;-45.90015;;;;N;;0;;S;;Brasil,São Paulo,São José dos Campos,Hotel Ema Palace,Rua Jorge Barbosa Moreira,70,Vila Ema,12243070
;9CEC3502-404D-451D-9999-CAEEF14D3F39;Brasil;São Paulo;São José dos Campos;Mondrian Suite Hotel;Rua do Aruana, 76;Parque Residencial Aquari;12246250;;;;-23.21495;-45.90718;;;;N;;0;;S;;Brasil,São Paulo,São José dos Campos,Mondrian Suite Hotel,Rua do Aruana, 76,Parque Residencial Aquari,12246250
;019303B5-7E6B-45E3-B89E-CD87D88DC5F8;Brasil;São Paulo;São José dos Campos;Carlton Plaza Hoteis SJCampos;Rua Presidente Bernardes, 33;Jardim Paulista;;;;;-23.18889;-45.87897;;;;N;;0;;S;;Brasil,São Paulo,São José dos Campos,Carlton Plaza Hoteis SJCampos,Rua Presidente Bernardes, 33,Jardim Paulista,        
;41209A89-DE7D-4544-908B-CDB80CFDE7F2;Brasil;São Paulo;São José dos Campos;Hotel Nacional Inn Sao Jose Dos Campos;Avenida Deputado Benedito Matarazzo, 9009;Jardim Oswaldo Cruz;12216550;;;;-23.20282;-45.88266;;;;N;;0;;S;;Brasil,São Paulo,São José dos Campos,Hotel Nacional Inn Sao Jose Dos Campos,Avenida Deputado Benedito Matarazzo, 9009,Jardim Oswaldo Cruz,12216550
;8CF3D23C-F8D3-42B3-B1C2-CE312C72CEA3;Brasil;São Paulo;São José dos Campos;Mercure Sao Jose Dos Campos Colinas;Avenida Jorge Zarur, 81 Torre II;Vila Ema;;;;;-23.20574;-45.90536;;;;N;;0;;S;;Brasil,São Paulo,São José dos Campos,Mercure Sao Jose Dos Campos Colinas,Avenida Jorge Zarur, 81 Torre II,Vila Ema,        
;7BBE3A1B-5B8E-4D5C-A20C-E3829FAC2E48;Brasil;São Paulo;São José dos Campos;Hotel Oyo Urupema;Avenida Nove De Julho, 1037;;;;;;-23.2021;-45.89623;;;;N;;0;;S;;Brasil,São Paulo,São José dos Campos,Hotel Oyo Urupema,Avenida Nove De Julho, 1037,,        
;F370CF80-D85F-40F6-9DAD-BF7FF30EF9CA;Brasil;São Paulo;Sao Luis do Paraitinga;Trilha Das 7 Cachoeiras;Estrada Bairro Do Pinga, 0, Km 2,5;Catucaba;;;;;-23.24563;-45.19824;;;;N;;0;;S;;Brasil,São Paulo,Sao Luis do Paraitinga,Trilha Das 7 Cachoeiras,Estrada Bairro Do Pinga, 0, Km 2,5,Catucaba,        
;B84B9976-09F1-4232-B71D-E17D210A924F;Brasil;São Paulo;Sao Luis do Paraitinga;Pousada Asa Do Vento;Via De Acesso Doutor Renato Aguiar, 300;Centro;;;;;-23.22204;-45.30899;;;;N;;0;;S;;Brasil,São Paulo,Sao Luis do Paraitinga,Pousada Asa Do Vento,Via De Acesso Doutor Renato Aguiar, 300,Centro,        
;625ABB11-D6E9-416A-82E4-704F6C7548C4;Brasil;São Paulo;Sao Manuel;Hotel Paulista Express;Rua Sete de Setembro;Centro;18650000;;;;-22.72941;-48.56887;;;;N;;0;;S;;Brasil,São Paulo,Sao Manuel,Hotel Paulista Express,Rua Sete de Setembro,Centro,18650000
;032DEE38-1D55-4F66-9C3C-00F30B974217;Brasil;São Paulo;São Paulo;LHotel Portobay Sao Paulo;Alameda Campinas, 266;Jardim Paulista;;;;;-23.56431;-46.65182;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,LHotel Portobay Sao Paulo,Alameda Campinas, 266,Jardim Paulista,        
;FED709E2-14C9-4005-AE7A-00F8CD9A29CB;Brasil;São Paulo;São Paulo;Bougainville Hotel Fazenda;do Educandario, S/n;Modelo;13900970;;;;-23.58755;-46.7633;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Bougainville Hotel Fazenda,do Educandario, S/n,Modelo,13900970
;C2EA2104-3629-424C-90B3-0117520567EA;Brasil;São Paulo;São Paulo;Nomah;Rua Tabapua, 743 Sala 301 Lado F;Itaim Bibi;;;;;-23.58369;-46.67755;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Nomah,Rua Tabapua, 743 Sala 301 Lado F,Itaim Bibi,        
;CF94C968-9A9A-4CB6-98A7-013C774AFEB4;Brasil;São Paulo;São Paulo;Pousada Agua Azul Marau;Rua do Rocio, S/n;Vila Olimpia;4552000;;;;-23.59403;-46.68598;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Pousada Agua Azul Marau,Rua do Rocio, S/n,Vila Olimpia,4552000
;8C7EC3AD-8780-401B-92C0-022088A52CC5;Brasil;São Paulo;São Paulo;Gil Rocha Photography;Avenida Sao Joao, 822;Republica;1036100;;;;-23.54144;-46.64147;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Gil Rocha Photography,Avenida Sao Joao, 822,Republica,1036100
;16651524-01C0-4B91-9DD0-023787CCFBD3;Brasil;São Paulo;São Paulo;San Raphael Country Hotel;Avenida Tiradentes;Centro;13309640;;;;-23.29331;-47.30065;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,San Raphael Country Hotel,Avenida Tiradentes,Centro,13309640
;AACE8A81-504F-45ED-B378-02B47B13891E;Brasil;São Paulo;São Paulo;Wyndham Sao Paulo Paulista;Alameda Campinas, 540;Jardim Paulista;;;raissacestari@kontik.com.br;;-23.5662;-46.65364;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Wyndham Sao Paulo Paulista,Alameda Campinas, 540,Jardim Paulista,        
;A8E9D2B8-BC58-4BF2-BE0F-02E84282BCE3;Brasil;São Paulo;São Paulo;Aero Plaza Hotel;Avenida Washington Luis, 7041;;;;;;-23.62215;-46.66213;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Aero Plaza Hotel,Avenida Washington Luis, 7041,,        
;6F6FD19D-BC18-4440-8ED2-03354ADBB5ED;Brasil;São Paulo;São Paulo;Hotel Mimo;Avenida Doutor Joao Guimaraes, 735;;;;;;-23.60849;-46.75118;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Hotel Mimo,Avenida Doutor Joao Guimaraes, 735,,        
;2F36E284-820B-4611-80F2-0425E8499805;Brasil;São Paulo;São Paulo;Hotel Luz Plaza Sao Paulo;Rua Prates,;Bom Retiro;1121000;;camilasilva@kontik.com.br;;-23.53273;-46.63719;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Hotel Luz Plaza Sao Paulo,Rua Prates,,Bom Retiro,1121000
;A0EE0963-0A9B-4DE2-88A8-0454C9C8F0A9;Brasil;São Paulo;São Paulo;Massis Five Stars;Rua Luis Coelho, 80;Cerqueira Cesar;1309000;;;;-23.55732;-46.65842;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Massis Five Stars,Rua Luis Coelho, 80,Cerqueira Cesar,1309000
;BF3D0D9F-959F-4038-8123-0473371FCACD;Brasil;São Paulo;São Paulo;Hotel Villagio;Vasco da Gama, 110;Chacara do Trevo;13280000;;;;-23.05789;-46.99403;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Hotel Villagio,Vasco da Gama, 110,Chacara do Trevo,13280000
;152FCFC5-2465-4BD4-BEBB-05201B845B87;Brasil;São Paulo;São Paulo;Boulevard Riviera Flat;Alameda das Conchas, 241;Riviera de Sao Lourenco;11250000;;;;-23.79745;-46.01415;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Boulevard Riviera Flat,Alameda das Conchas, 241,Riviera de Sao Lourenco,11250000
;ED0CBBE4-22CB-4308-A2A3-06899C7A8054;Brasil;São Paulo;São Paulo;Ramada Encore Sao Paulo Tiradentes;Avenida Tiradentes;Luz;1102000;;;;-23.52854;-46.63107;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Ramada Encore Sao Paulo Tiradentes,Avenida Tiradentes,Luz,1102000
;5BA64B1D-3053-4FC1-8B40-068FC8440F8F;Brasil;São Paulo;São Paulo;Gran Villagio Hotel;Rua Martins Fontes, 330;Consolacao;;;;;-23.54962;-46.64549;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Gran Villagio Hotel,Rua Martins Fontes, 330,Consolacao,        
;BD1FCE90-244A-46B1-B19D-06BB4F64773E;Brasil;São Paulo;São Paulo;Ancona Center Hotel;Jose Fontana, 120;Centro;13900480;;;;-22.70201;-46.7696;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Ancona Center Hotel,Jose Fontana, 120,Centro,13900480
;63BBB20A-2FB5-41D0-9229-07B4BDC3070B;Brasil;São Paulo;São Paulo;Roomo Be Urban Brooklin;Rua Joaquim Guarani, 85;Jardim das Acacias;;;;;-23.62822;-46.6896;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Roomo Be Urban Brooklin,Rua Joaquim Guarani, 85,Jardim das Acacias,        
;B57883A3-99E2-4836-83EE-0827184C107B;Brasil;São Paulo;São Paulo;Esuites Congonhas By Atlantica;Rua Henrique Fausto Lancellotti, 6333;Nova Piraju;;;;;-23.62819;-46.66382;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Esuites Congonhas By Atlantica,Rua Henrique Fausto Lancellotti, 6333,Nova Piraju,        
;CDDB7C91-DB97-44A5-82AF-088E04CBE8CF;Brasil;São Paulo;São Paulo;Nobile Paulista Prime;Alameda Campinas;Jardins;1404000;;;;-23.5662;-46.65364;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Nobile Paulista Prime,Alameda Campinas,Jardins,1404000
;A3B4A158-4787-4F00-9287-08CFAF0C7DC1;Brasil;São Paulo;São Paulo;Hotel Upper;Rua Rio Grande;Vila Mariana;4018000;;;;-23.58565;-46.644;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Hotel Upper,Rua Rio Grande,Vila Mariana,4018000
;AA3D1907-F6E2-493F-AD78-093463727067;Brasil;São Paulo;São Paulo;Estanplaza Funchal Faria Lima;Rua Funchal;Vila Funchal;4551060;;;;-23.59359;-46.68889;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Estanplaza Funchal Faria Lima,Rua Funchal,Vila Funchal,4551060
;CAF44760-C7F7-4808-8E08-093982A85A12;Brasil;São Paulo;São Paulo;Pullman Ibirapuera;Rua Joinville, 515;Ibirapuera;4008110;;;;-23.61015;-46.66671;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Pullman Ibirapuera,Rua Joinville, 515,Ibirapuera,4008110
;09A19753-96A1-4A5E-8F1A-099B84D50AE2;Brasil;São Paulo;São Paulo;Pigalle Hotel;Rua dos Democratas, 255;Vila Monte Alegre;;;;;-23.62827;-46.64001;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Pigalle Hotel,Rua dos Democratas, 255,Vila Monte Alegre,        
;81901CEA-2473-452C-AFC8-0A38A1D717C7;Brasil;São Paulo;São Paulo;Melia Paulista;Avenida Paulista, 2181;Consolacao;1311300;;;;-23.55781;-46.66081;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Melia Paulista,Avenida Paulista, 2181,Consolacao,1311300
;D254F216-A312-487A-878E-0A9C954C4C9D;Brasil;São Paulo;São Paulo;Vila Gale Paulista;Rua Bela Cintra, 952 e 956;Consolacao;;;;;-23.55529;-46.66084;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Vila Gale Paulista,Rua Bela Cintra, 952 e 956,Consolacao,        
;FF14FA72-87C0-4D1B-B5E3-0AFC35A35AA8;Brasil;São Paulo;São Paulo;Bienal Suites;Rua Sena Madureira, 1225;Vila Clementino;4021051;;;;-23.59296;-46.64769;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Bienal Suites,Rua Sena Madureira, 1225,Vila Clementino,4021051
;E803DB07-3793-4094-8CC0-0CABCA2BB44F;Brasil;São Paulo;São Paulo;Pousada Vesuvio;Dr. Edson Batista, 444;Cibratel I;11740000;;;;-24.19969;-46.81414;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Pousada Vesuvio,Dr. Edson Batista, 444,Cibratel I,11740000
;6E342896-CA61-481D-85B4-0D8A98D5DAD2;Brasil;São Paulo;São Paulo;Transamerica Executive Paulista;Rua Sao Carlos do Pinhal, 200;Bela Vista;1333000;;LUCIANEARAUJO@kontik.com.br;;-23.56519;-46.64965;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Transamerica Executive Paulista,Rua Sao Carlos do Pinhal, 200,Bela Vista,1333000
;039A730F-207D-4987-94F0-0DC6CBFA39F6;Brasil;São Paulo;São Paulo;Estanplaza Nacoes Unidas;Rua Guararapes, 1889;Brooklin Novo;4561004;;;;-23.60303;-46.69343;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Estanplaza Nacoes Unidas,Rua Guararapes, 1889,Brooklin Novo,4561004
;F7C54574-ECD2-4049-A87E-0E2AA9DA04BE;Brasil;São Paulo;São Paulo;Estanconfor Villa Paulista;Rua Cincinato Braga,;Jardins;1333010;;;;-23.56824;-46.646;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Estanconfor Villa Paulista,Rua Cincinato Braga,,Jardins,1333010
;65728EFA-A3FE-4B59-9988-0F623E02F9C7;Brasil;São Paulo;São Paulo;Linson Augusta Hotel;Rua Augusta,;Consolacao;1304000;;;;-23.55131;-46.65019;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Linson Augusta Hotel,Rua Augusta,,Consolacao,1304000
;41CFE767-0EB4-4D62-AFAF-0F6B92AF3DAC;Brasil;São Paulo;São Paulo;Mercure Sao Paulo Paraiso;Rua Vergueiro;Paraiso;4101000;;;;-23.5769;-46.64037;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Mercure Sao Paulo Paraiso,Rua Vergueiro,Paraiso,4101000
;4013EE79-8A06-4806-B069-0FD8DA0FB0CD;Brasil;São Paulo;São Paulo;Ejoy Butanta;Rua Drausio, 108;Butanta;;;;;-23.57306;-46.709;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Ejoy Butanta,Rua Drausio, 108,Butanta,        
;FC3D23C2-54B2-4E94-8650-1041FD2AADBD;Brasil;São Paulo;São Paulo;Mercure Jardins;Alameda Itu;Cerqueira Cesar;4021051;;katialaporta@kontik.com.br;;-23.56077;-46.66327;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Mercure Jardins,Alameda Itu,Cerqueira Cesar,4021051
;C130BAA7-D1CB-461D-92B0-10B1E38202EF;Brasil;São Paulo;São Paulo;Hotel Jb - Campos do Jordao;Emilio Ribas, 946;Capivari;12460000;;;;-22.71939;-45.56988;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Hotel Jb - Campos do Jordao,Emilio Ribas, 946,Capivari,12460000
;E8001CBF-3254-45BD-AF8F-1151360A23F5;Brasil;São Paulo;São Paulo;Tulip Inn Interative Flat;Rua Jose Maria Lisboa,;Jardins;1423000;;;;-23.56861;-46.65754;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Tulip Inn Interative Flat,Rua Jose Maria Lisboa,,Jardins,1423000
;90AD15F7-CEBD-48A1-9D80-1164C8C7CD59;Brasil;São Paulo;São Paulo;Travel Inn Jardins - Park Avenue;Alameda Jau, 358;Jardins;1420000;;;;-23.56721;-46.65343;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Travel Inn Jardins - Park Avenue,Alameda Jau, 358,Jardins,1420000
;8AE108BE-3BA7-46C6-86DA-11D5DD79FC63;Brasil;São Paulo;São Paulo;Travel.com Viagens;Alameda dos Nhambiquaras, 1518;Indianopolis;4090003;;;;-23.61108;-46.66342;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Travel.com Viagens,Alameda dos Nhambiquaras, 1518,Indianopolis,4090003
;3E1771F9-B5B9-4BBA-87EB-1206FD4B14A5;Brasil;São Paulo;São Paulo;Colinas de Itupeva;Mario Tonoli, S/n;Morro Alto;13295000;;;;-23.19228;-47.08623;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Colinas de Itupeva,Mario Tonoli, S/n,Morro Alto,13295000
;F00A343C-B913-4C60-8F91-129347F7EBF0;Brasil;São Paulo;São Paulo;Pullman Sao Paulo Vila Olimpia (ant Caesar Park);Olimpiadas, 205;Vila Olimpia;4551000;;EQUIPEULTRA@KONTIK.COM.BR;;-23.59596;-46.68441;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Pullman Sao Paulo Vila Olimpia (ant Caesar Park),Olimpiadas, 205,Vila Olimpia,4551000
;8E0A8B25-0D24-4872-857B-13B510EBE7E8;Brasil;São Paulo;São Paulo;Hotel Dan Inn Higienopolis Sao Paulo;Rua Maria Antonia, 40;Vila Buarque;1222010;;reservas@daninnhigienopolis.com.br;;-23.54769;-46.64913;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Hotel Dan Inn Higienopolis Sao Paulo,Rua Maria Antonia, 40,Vila Buarque,1222010
;49E9421F-0A1C-433C-BC3C-13FE67FBE478;Brasil;São Paulo;São Paulo;Pousada Vila De Cunha;Praça Conego Siqueira, 15;Centro;;;;;-23.07489;-44.96005;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Pousada Vila De Cunha,Praça Conego Siqueira, 15,Centro,        
;8B227206-5303-4E28-8CE1-15D4EA6C18B7;Brasil;São Paulo;São Paulo;Green Place Flat;Rua Doutor Diogo de Faria;Vila Mariana;4037004;;;;-23.59539;-46.64858;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Green Place Flat,Rua Doutor Diogo de Faria,Vila Mariana,4037004
;68A4DEC4-E262-44CE-BBD5-161C46B5E862;Brasil;São Paulo;São Paulo;Hotel E Restaurante 955 Ltda;Avenida Reboucas  ate 411  lado impar;Cerqueira Cesar;5401100;;;;-23.56014;-46.67086;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Hotel E Restaurante 955 Ltda,Avenida Reboucas  ate 411  lado impar,Cerqueira Cesar,5401100
;F404372E-14E9-44BF-963F-161E38F4E5F9;Brasil;São Paulo;São Paulo;Estanplaza International;Rua Fernandes Moreira,;Chacara Sto. Antonio;4716003;;;;-23.62985;-46.70664;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Estanplaza International,Rua Fernandes Moreira,,Chacara Sto. Antonio,4716003
;14F77761-91C3-4627-BE2E-1659A5E776F4;Brasil;São Paulo;São Paulo;Q Apartments Global Network BR;Rua Tutoia, 224;Vila Mariana;;;;;-23.57359;-46.65198;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Q Apartments Global Network BR,Rua Tutoia, 224,Vila Mariana,        
;7CD55CA8-EBF9-4597-B1E9-166751D0B4AC;Brasil;São Paulo;São Paulo;Uniclass Hotel Lapa;Rua Engenheiro Aubertin, 57;Lapa de Baixo;;;;;-23.51641;-46.70493;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Uniclass Hotel Lapa,Rua Engenheiro Aubertin, 57,Lapa de Baixo,        
;5EC0C74D-8E71-484E-93A1-1708EDD74B1B;Brasil;São Paulo;São Paulo;Hampton Park Residence;Alameda Campinas;Jardim Paulista;1404001;;;;-23.57071;-46.65777;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Hampton Park Residence,Alameda Campinas,Jardim Paulista,1404001
;991DA427-2E27-494B-8C78-18064F1E8EB7;Brasil;São Paulo;São Paulo;Transamerica Executive Bela Cintra;Rua Bela Cintra, 1356;;;;ache@kontik.com.br;;-23.55797;-46.6637;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Transamerica Executive Bela Cintra,Rua Bela Cintra, 1356,,        
;02FC7FE3-BB7C-4FC9-B49D-1807C8014414;Brasil;São Paulo;São Paulo;Hotel Moncloa;Rua Augusta;Consolacao;1304000;;;;-23.55178;-46.65212;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,Hotel Moncloa,Rua Augusta,Consolacao,1304000
;75317E61-C1DC-4380-BEAC-1865A58DF690;Brasil;São Paulo;São Paulo;LM Hotel;Rua Doutor Ornelas, 250;Pari;;;;;-23.53147;-46.61629;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,LM Hotel,Rua Doutor Ornelas, 250,Pari,        
;91AD100D-83E7-4FDA-8B53-187950E56E3C;Brasil;São Paulo;São Paulo;London Class Suites;Jau, 135;Jd. Paulista;1420000;;camilasilva@kontik.com.br;;-23.5688;-46.65183;;;;N;;0;;S;;Brasil,São Paulo,São Paulo,London Class Suites,Jau, 135,Jd. Paulista,1420000
